	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE	LHIP_ANGLE
67	-23.884789	-11.719294	0.245508	-24.417133	-11.873614	1.446707	-24.647076	-11.806511	0.783958	-24.458698	-11.968413	0.219724	-23.133116	-11.378319	1.148982	-24.402931	-10.376767	-0.925864	-25.970304	-12.289592	0.387200	-23.840492	-10.660324	0.465952	-25.679506	-11.760432	-0.982431	-23.667355	-11.371187	-0.290281	-22.583073	-11.734597	-0.889566	-25.926901	-12.894217	0.454402	-23.897209	-11.787434	0.553891	-24.894972	-12.277965	1.305004	-23.484341	-10.985711	1.957296	-23.257364	-12.532099	1.561510	-23.616299	-11.725365	-0.853768	-24.374287	-10.957258	-1.218575	-24.973068	-11.531952	0.341346	-23.202251	-12.352319	1.230710	-22.800097	-11.663291	0.643468	-21.266317	-11.785948	0.321773
68	-24.258705	-11.757906	0.351616	-24.683302	-11.919003	1.494633	-24.906479	-11.848165	0.785842	-24.783571	-11.939774	0.140322	-23.486820	-11.416013	1.251227	-24.890593	-10.470045	-0.764473	-26.258101	-12.333748	0.442070	-24.161676	-10.714140	0.537808	-26.082262	-11.845566	-0.890473	-24.056017	-11.406218	-0.275868	-22.959887	-11.827297	-0.745264	-26.202755	-12.940668	0.493904	-24.223269	-11.836306	0.523890	-25.208319	-12.347774	1.349890	-23.878866	-11.069839	1.798561	-23.610754	-12.519332	1.517100	-23.920794	-11.786368	-0.580360	-24.661102	-11.024252	-1.215257	-25.293392	-11.535416	0.431405	-23.546005	-12.373122	1.295077	-23.023893	-11.719850	0.577969	-21.607611	-11.851621	0.549910
69	-24.621674	-11.786296	0.455658	-24.944786	-11.954203	1.530134	-25.165070	-11.885822	0.789660	-25.107111	-11.909835	0.062297	-23.834118	-11.455974	1.360444	-25.327003	-10.559188	-0.632004	-26.521690	-12.369944	0.484294	-24.466745	-10.764701	0.608611	-26.441450	-11.915732	-0.843902	-24.429245	-11.442650	-0.240417	-23.325285	-11.924711	-0.530152	-26.468727	-12.972236	0.524779	-24.524075	-11.874241	0.490710	-25.500175	-12.409465	1.391749	-24.260538	-11.141163	1.660254	-23.951996	-12.500010	1.454920	-24.214855	-11.838612	-0.293957	-24.934727	-11.089786	-1.192375	-25.591324	-11.533837	0.495338	-23.878803	-12.388168	1.363422	-23.245340	-11.770785	0.514519	-21.948723	-11.914797	0.792679
70	-24.971954	-11.804840	0.547871	-25.201323	-11.980851	1.551397	-25.425829	-11.921871	0.796374	-25.426548	-11.884233	-0.003848	-24.173950	-11.498567	1.462147	-25.711451	-10.632631	-0.554488	-26.770193	-12.402449	0.520554	-24.764118	-10.814884	0.676647	-26.759647	-11.971176	-0.834752	-24.781872	-11.482321	-0.188703	-23.679745	-12.026225	-0.266430	-26.730412	-12.991110	0.548005	-24.805595	-11.902596	0.455934	-25.776690	-12.465106	1.433649	-24.631413	-11.195564	1.540257	-24.278698	-12.480458	1.381935	-24.501202	-11.878621	-0.026637	-25.200302	-11.156335	-1.149502	-25.866692	-11.525416	0.529269	-24.200462	-12.397655	1.429825	-23.467585	-11.817023	0.462152	-22.289930	-11.975175	1.026502
71	-25.308355	-11.815022	0.623106	-25.450998	-12.001139	1.559114	-25.689705	-11.958491	0.807881	-25.739391	-11.867611	-0.047297	-24.505051	-11.544429	1.545903	-26.046059	-10.683367	-0.545154	-27.011627	-12.435716	0.558672	-25.060789	-10.868318	0.743351	-27.042694	-12.013084	-0.847167	-25.109915	-11.526831	-0.126788	-24.022024	-12.130033	0.014913	-26.992228	-13.000582	0.564954	-25.073717	-11.924353	0.422703	-26.043793	-12.514603	1.477472	-24.992487	-11.230948	1.434028	-24.588324	-12.468057	1.307633	-24.780901	-11.905367	0.196140	-25.462299	-11.226479	-1.084570	-26.120800	-11.510069	0.535380	-24.509842	-12.402569	1.488823	-23.691938	-11.860312	0.428466	-22.630558	-12.034043	1.229302
72	-25.630415	-11.819248	0.681360	-25.691153	-12.017364	1.557127	-25.956335	-11.996747	0.827448	-26.044359	-11.862679	-0.057642	-24.826368	-11.594775	1.606677	-26.335640	-10.713189	-0.597870	-27.252798	-12.472731	0.606299	-25.362213	-10.926931	0.812149	-27.298582	-12.043534	-0.859446	-25.412302	-11.576161	-0.061163	-24.350332	-12.233524	0.282094	-27.257629	-13.003634	0.577718	-25.333660	-11.942666	0.396765	-26.306639	-12.557521	1.526712	-25.343472	-11.248281	1.337971	-24.879011	-12.470028	1.242548	-25.053495	-11.921474	0.362572	-25.725210	-11.302345	-0.994665	-26.356186	-11.491223	0.519175	-24.805466	-12.404180	1.536498	-23.919315	-11.902379	0.418467	-22.968678	-12.093516	1.383896
73	-25.939510	-11.820045	0.727693	-25.920004	-12.031075	1.551392	-26.225142	-12.036019	0.859832	-26.342115	-11.869196	-0.026835	-25.136963	-11.650450	1.645084	-26.587547	-10.731990	-0.688737	-27.498585	-12.513556	0.669296	-25.672081	-10.990139	0.887042	-27.535892	-12.064943	-0.847289	-25.691240	-11.629205	0.004358	-24.662161	-12.334706	0.511939	-27.529024	-13.002243	0.589026	-25.589893	-11.959314	0.386257	-26.569677	-12.592425	1.586044	-25.682840	-11.252263	1.251818	-25.151045	-12.490507	1.195010	-25.318817	-11.932350	0.475205	-25.993454	-11.384116	-0.876576	-26.576355	-11.474732	0.490189	-25.086496	-12.403851	1.571115	-24.151306	-11.944409	0.434376	-23.301729	-12.155175	1.481760
74	-26.238073	-11.819615	0.771173	-26.137026	-12.042759	1.548926	-26.495905	-12.073422	0.910568	-26.634666	-11.883971	0.049362	-25.436670	-11.710948	1.666753	-26.811731	-10.752618	-0.783998	-27.751768	-12.554763	0.751424	-25.991776	-11.054616	0.972087	-27.762138	-12.078937	-0.787387	-25.952187	-11.684258	0.070880	-24.955582	-12.433270	0.693251	-27.807741	-12.996785	0.602660	-25.845282	-11.974592	0.398112	-26.836170	-12.615823	1.659323	-26.009001	-11.249912	1.178493	-25.407375	-12.528554	1.168653	-25.577570	-11.945144	0.547669	-26.271200	-11.469284	-0.728353	-26.786024	-11.466701	0.462825	-25.353571	-12.402491	1.593435	-24.390621	-11.986051	0.475650	-23.627790	-12.218264	1.524343
75	-26.528801	-11.819782	0.823370	-26.344137	-12.051096	1.556515	-26.768822	-12.103671	0.983786	-26.924187	-11.901362	0.171062	-25.726141	-11.773371	1.680326	-27.019817	-10.785116	-0.850176	-28.012758	-12.589108	0.853776	-26.320498	-11.115382	1.070921	-27.982380	-12.084873	-0.661620	-26.203444	-11.738098	0.142756	-25.230127	-12.529563	0.826130	-28.093243	-12.986200	0.623924	-26.100689	-11.986577	0.435523	-27.107088	-12.621604	1.748547	-26.321089	-11.248063	1.122369	-25.652990	-12.577819	1.162396	-25.831882	-11.966206	0.599450	-26.562632	-11.552116	-0.550750	-26.991446	-11.472373	0.454836	-25.609148	-12.400335	1.606275	-24.640459	-12.024983	0.539270	-23.946848	-12.279203	1.521758
76	-26.813829	-11.820574	0.894838	-26.544928	-12.052529	1.579590	-27.043535	-12.119341	1.079435	-27.211945	-11.913424	0.334285	-26.006550	-11.832141	1.695092	-27.223646	-10.833789	-0.860660	-28.279369	-12.606261	0.975235	-26.655327	-11.166351	1.185900	-28.197691	-12.079247	-0.459745	-26.455107	-11.785405	0.224631	-25.487930	-12.622919	0.918098	-28.383022	-12.968251	0.660214	-26.354528	-11.990699	0.497783	-27.379986	-12.601254	1.852958	-26.619045	-11.250541	1.087834	-25.893894	-12.628758	1.172969	-26.084452	-11.996341	0.648082	-26.870804	-11.623779	-0.348221	-27.199837	-11.495022	0.484087	-25.857635	-12.396142	1.613698	-24.903820	-12.056053	0.619853	-24.260473	-12.332128	1.489873
77	-27.095068	-11.816819	0.989397	-26.743898	-12.041630	1.621755	-27.318024	-12.111445	1.192427	-27.496527	-11.911048	0.531963	-26.279173	-11.878966	1.718956	-27.432665	-10.896440	-0.798571	-28.547064	-12.593987	1.112682	-26.990967	-11.200856	1.318052	-28.404345	-12.055097	-0.181478	-26.717297	-11.818373	0.319424	-25.733677	-12.710627	0.980940	-28.672045	-12.939173	0.720767	-26.602165	-11.978839	0.581879	-27.647791	-12.544059	1.969332	-26.903534	-11.256879	1.078428	-26.135334	-12.671114	1.197430	-26.338741	-12.028502	0.702494	-27.195892	-11.673322	-0.128743	-27.417948	-11.535314	0.565580	-26.104685	-12.386254	1.620084	-25.182802	-12.071293	0.709981	-24.570553	-12.369465	1.447018
78	-27.374657	-11.796574	1.101989	-26.943981	-12.011733	1.684673	-27.587730	-12.070392	1.314264	-27.772577	-11.884731	0.755276	-26.544025	-11.903524	1.757551	-27.652445	-10.965173	-0.658510	-28.809519	-12.540105	1.261654	-27.318789	-11.211071	1.466580	-28.593857	-12.002316	0.163130	-26.997723	-11.827360	0.427316	-25.974503	-12.787052	1.026728	-28.952711	-12.892941	0.814518	-26.835997	-11.940318	0.683814	-27.897774	-12.438729	2.093886	-27.175098	-11.261725	1.096089	-26.380522	-12.695360	1.234403	-26.596397	-12.049857	0.764107	-27.533306	-11.689385	0.096958	-27.649452	-11.589611	0.708135	-26.355997	-12.364465	1.629403	-25.477209	-12.061106	0.800625	-24.877977	-12.382890	1.411054
79	-27.652775	-11.743966	1.222788	-27.144543	-11.955654	1.767817	-27.845098	-11.986391	1.436543	-28.029608	-11.825758	0.995142	-26.798225	-11.894776	1.814403	-27.882446	-11.026904	-0.446860	-29.057667	-12.433532	1.417886	-27.626255	-11.188098	1.629445	-28.754133	-11.908680	0.556455	-27.298683	-11.802327	0.545660	-26.218212	-12.844432	1.065699	-29.216074	-12.820036	0.946212	-27.045065	-11.863307	0.799609	-28.112144	-12.275281	2.223836	-27.433538	-11.255868	1.141003	-26.628630	-12.693601	1.284849	-26.855135	-12.046162	0.831426	-27.872169	-11.661711	0.317554	-27.893681	-11.649210	0.912605	-26.615473	-12.322786	1.644619	-25.783876	-12.015675	0.882260	-25.181482	-12.364620	1.396508
80	-27.924381	-11.644256	1.344161	-27.339680	-11.866059	1.869067	-28.079588	-11.850657	1.554032	-28.251432	-11.726759	1.243851	-27.034893	-11.842871	1.892391	-28.115891	-11.064667	-0.180490	-29.277937	-12.265754	1.579192	-27.896532	-11.122830	1.805067	-28.871115	-11.761477	0.978248	-27.614820	-11.734110	0.669650	-26.470669	-12.873549	1.104756	-29.452917	-12.706909	1.114517	-27.214476	-11.736933	0.926332	-28.268950	-12.047153	2.359732	-27.676651	-11.227385	1.212259	-26.873297	-12.658848	1.350850	-27.107101	-12.004405	0.903357	-28.194996	-11.582649	0.523779	-28.144779	-11.701003	1.171773	-26.883169	-12.252645	1.667185	-26.095879	-11.926181	0.947102	-25.476637	-12.309112	1.412300
81	-28.177879	-11.486270	1.463951	-27.517673	-11.735645	1.985859	-28.277277	-11.656570	1.666199	-28.417009	-11.581608	1.495902	-27.242188	-11.740067	1.995063	-28.339869	-11.060040	0.118565	-29.450523	-12.031333	1.746335	-28.110287	-11.006722	1.993922	-28.930185	-11.549677	1.412393	-27.932213	-11.615729	0.793874	-26.733400	-12.865021	1.148106	-29.653198	-12.538183	1.312849	-27.325640	-11.552923	1.063555	-28.343744	-11.752296	2.506323	-27.898893	-11.163721	1.309047	-27.101702	-12.584859	1.434924	-27.338392	-11.913546	0.980524	-28.478731	-11.447646	0.711798	-28.391115	-11.729173	1.471734	-27.153442	-12.146204	1.697520	-26.402220	-11.785419	0.991312	-25.754482	-12.213938	1.461442
82	-28.394735	-11.263479	1.586427	-27.661016	-11.557446	2.116263	-28.420820	-11.401068	1.777940	-28.501909	-11.385506	1.748751	-27.403330	-11.580928	2.127300	-28.536192	-10.997655	0.431377	-29.550657	-11.729042	1.922736	-28.246172	-10.832973	2.200504	-28.917103	-11.265108	1.850184	-28.229368	-11.443201	0.914660	-27.000481	-12.809497	1.198686	-29.803774	-12.300903	1.533751	-27.357052	-11.306784	1.214702	-28.312067	-11.392365	2.671627	-28.090031	-11.052921	1.432145	-27.294897	-12.466745	1.540081	-27.530031	-11.765348	1.066347	-28.697460	-11.256273	0.884967	-28.614557	-11.717036	1.794827	-27.414133	-11.996893	1.736367	-26.686979	-11.588872	1.017413	-26.001196	-12.079926	1.542707
83	-28.550789	-10.974293	1.722462	-27.747505	-11.325423	2.259593	-28.489540	-11.085325	1.899230	-28.480730	-11.135438	2.003225	-27.497259	-11.360991	2.294041	-28.681757	-10.868759	0.747908	-29.551302	-11.361536	2.113831	-28.282660	-10.597299	2.433732	-28.818266	-10.902609	2.289700	-28.479887	-11.215514	1.031915	-27.258148	-12.698822	1.259537	-29.886412	-11.988173	1.772723	-27.286057	-10.997900	1.386847	-28.152058	-10.971043	2.864981	-28.234205	-10.885030	1.585385	-27.429367	-12.300779	1.669959	-27.658825	-11.555656	1.168413	-28.825632	-11.011971	1.053388	-28.791403	-11.648492	2.121540	-27.646751	-11.800294	1.786777	-26.929863	-11.335258	1.035213	-26.198181	-11.910138	1.653834
84	-28.618980	-10.621520	1.888455	-27.751675	-11.035374	2.416558	-28.460459	-10.713898	2.043799	-28.330038	-10.830372	2.262556	-27.500105	-11.076023	2.498627	-28.750319	-10.671263	1.066643	-29.426859	-10.934438	2.326664	-28.198942	-10.298100	2.706097	-28.621206	-10.460198	2.734271	-28.654888	-10.934797	1.149585	-27.485079	-12.527263	1.335951	-29.878595	-11.600112	2.030117	-27.090069	-10.629042	1.589838	-27.846933	-10.492221	3.094832	-28.310152	-10.653742	1.775746	-27.479763	-12.084223	1.828938	-27.699673	-11.284793	1.298171	-28.840658	-10.721156	1.231573	-28.893377	-11.511140	2.435503	-27.828138	-11.554348	1.854619	-27.107431	-11.026850	1.060168	-26.323235	-11.707763	1.794450
85	-28.572247	-10.211583	2.104393	-27.647715	-10.685145	2.588789	-28.310612	-10.292435	2.225113	-28.031090	-10.470710	2.531617	-27.386415	-10.722645	2.744044	-28.714403	-10.407659	1.391591	-29.155895	-10.453760	2.569625	-27.977158	-9.935537	3.030501	-28.314837	-9.938703	3.190379	-28.725702	-10.606350	1.275344	-27.655041	-12.292417	1.436096	-29.756784	-11.142312	2.310102	-26.748817	-10.204885	1.834188	-27.386248	-9.958843	3.367090	-28.293341	-10.357751	2.011673	-27.422676	-11.814804	2.021974	-27.627949	-10.956838	1.468445	-28.723982	-10.390983	1.435302	-28.889864	-11.300336	2.730289	-27.932383	-11.258721	1.948947	-27.195343	-10.669013	1.110506	-26.352650	-11.474390	1.967083
86	-28.386179	-9.752887	2.390802	-27.412556	-10.274805	2.778912	-28.019875	-9.825356	2.453221	-27.571466	-10.057413	2.816345	-27.131010	-10.299029	3.033535	-28.548578	-10.082300	1.729005	-28.723053	-9.923631	2.851030	-27.603334	-9.510948	3.417578	-27.889650	-9.341459	3.665694	-28.666445	-10.237444	1.419302	-27.739513	-11.994992	1.570548	-29.499952	-10.622792	2.618033	-26.246817	-9.730373	2.128925	-26.766773	-9.372538	3.684276	-28.158646	-9.999446	2.300183	-27.239145	-11.490662	2.254470	-27.422367	-10.577803	1.690430	-28.460930	-10.027041	1.678345	-28.751570	-11.019425	3.011772	-27.934103	-10.914187	2.081139	-27.170675	-10.268840	1.204111	-26.263554	-11.209044	2.176914
87	-28.041037	-9.253933	2.764329	-27.028234	-9.806274	2.990062	-27.573250	-9.314563	2.732809	-26.946516	-9.590746	3.121879	-26.711586	-9.804043	3.369573	-28.232428	-9.699262	2.085484	-28.120436	-9.344560	3.177050	-27.069586	-9.025369	3.872282	-27.338078	-8.673441	4.164624	-28.456701	-9.835538	1.592421	-27.711515	-11.637795	1.750590	-29.092215	-10.049072	2.957806	-25.575569	-9.209279	2.479657	-25.991674	-8.734201	4.045034	-27.883606	-9.583148	2.643459	-26.916294	-11.109105	2.530365	-27.066776	-10.153175	1.971030	-28.041443	-9.631474	1.970435	-28.455265	-10.675788	3.294429	-27.810680	-10.521530	2.263247	-27.013493	-9.833665	1.356041	-26.036573	-10.908476	2.429533
88	-27.523268	-8.720720	3.233150	-26.483940	-9.282018	3.225075	-26.963341	-8.759460	3.063003	-26.159103	-9.069153	3.451207	-26.112450	-9.237114	3.751276	-27.752375	-9.260918	2.465864	-27.348227	-8.713620	3.549655	-26.375095	-8.478443	4.391305	-26.655439	-7.940391	4.684771	-28.083521	-9.406365	1.804183	-27.548435	-11.224291	1.986426	-28.524494	-9.426641	3.329521	-24.735180	-8.643286	2.887079	-25.070023	-8.044938	4.443209	-27.450987	-9.112346	3.036999	-26.447447	-10.666057	2.850606	-26.551556	-9.686388	2.311156	-27.461130	-9.201399	2.316645	-27.986757	-10.276399	3.595462	-27.544413	-10.080753	2.506099	-26.708517	-9.369128	1.576005	-25.658346	-10.567716	2.728743
89	-26.827841	-8.154657	3.792802	-25.776594	-8.704433	3.485958	-26.191120	-8.157651	3.437916	-25.219292	-8.489645	3.803370	-25.328699	-8.598557	4.172440	-27.102711	-8.767109	2.871436	-26.414743	-8.026452	3.965170	-25.526972	-7.868469	4.960748	-25.840555	-7.148474	5.214848	-27.541952	-8.952234	2.060734	-27.234829	-10.757142	2.285456	-27.795504	-8.758596	3.729312	-23.734518	-8.032718	3.345042	-24.015930	-7.307915	4.867231	-26.850574	-8.588319	3.469549	-25.831388	-10.156330	3.213362	-25.874361	-9.177980	2.705140	-26.721977	-8.729138	2.717748	-27.341988	-9.824335	3.928405	-27.123968	-9.590021	2.817034	-26.245283	-8.878379	1.867367	-25.123615	-10.180441	3.075072
90	-25.959187	-7.551404	4.422655	-24.911335	-8.076638	3.773159	-25.266550	-7.506027	3.848186	-24.142700	-7.849975	4.172926	-24.368717	-7.890732	4.621789	-26.285719	-8.215652	3.298298	-25.335968	-7.280672	4.414273	-24.540604	-7.194108	5.555893	-24.896162	-6.305483	5.736122	-26.834909	-8.471147	2.362658	-26.763437	-10.237334	2.650440	-26.911718	-8.047463	4.149201	-22.591063	-7.378134	3.839205	-22.847561	-6.530186	5.300907	-26.080908	-8.010600	3.925837	-25.071743	-9.575778	3.614951	-25.040535	-8.626318	3.140939	-25.832861	-8.204610	3.169720	-26.526384	-9.316406	4.297709	-26.544575	-9.045568	3.198282	-25.619196	-8.361773	2.226964	-24.436625	-9.739919	3.465119
91	-24.930639	-6.902693	5.086359	-23.901278	-7.404689	4.085387	-24.207403	-6.802543	4.282965	-22.950354	-7.152214	4.550563	-23.252937	-7.119226	5.084825	-25.311550	-7.603445	3.736825	-24.133963	-6.479600	4.881849	-23.438738	-6.456357	6.142668	-23.829496	-5.422398	6.225094	-25.972162	-7.957151	2.704429	-26.134794	-9.664346	3.077213	-25.886017	-7.297147	4.577268	-21.329782	-6.682502	4.347513	-21.585176	-5.724944	5.725440	-25.149944	-7.378863	4.390757	-24.176023	-8.923255	4.049626	-24.062580	-8.029306	3.601089	-24.808773	-7.620170	3.664216	-25.553877	-8.742393	4.694835	-25.807751	-8.442034	3.645879	-24.832273	-7.817241	2.645405	-23.610334	-9.240464	3.892309
92	-23.763031	-6.202892	5.738856	-22.766500	-6.699275	4.418102	-23.037399	-6.048562	4.730655	-21.667034	-6.406534	4.925230	-22.009665	-6.294903	5.545274	-24.197294	-6.929229	4.172323	-22.833883	-5.633758	5.348211	-22.249773	-5.661808	6.682181	-22.652548	-4.514306	6.656550	-24.969185	-7.402859	3.075212	-25.355375	-9.037084	3.553158	-24.735939	-6.515287	4.998158	-19.981653	-5.952625	4.842098	-20.250362	-4.912455	6.122181	-24.073797	-6.695610	4.851852	-23.155397	-8.202256	4.507465	-22.959715	-7.386953	4.064170	-23.669464	-6.975235	4.188644	-24.444931	-8.088302	5.098473	-24.920397	-7.773317	4.149514	-23.893564	-7.241578	3.107702	-22.663784	-8.679476	4.347665
93	-22.482754	-5.456246	6.337388	-21.531754	-5.975237	4.760708	-21.782524	-5.252044	5.179143	-20.318617	-5.632843	5.286079	-20.669771	-5.435782	5.985573	-22.964989	-6.195858	4.586392	-21.461454	-4.761114	5.790683	-21.003357	-4.824199	7.137150	-21.381708	-3.600972	7.007478	-23.845184	-6.802752	3.460894	-24.436432	-8.356054	4.056840	-23.482092	-5.714983	5.393898	-18.580847	-5.200202	5.292221	-18.864733	-4.119355	6.474881	-22.873962	-5.968424	5.298701	-22.024797	-7.422605	4.973234	-21.755821	-6.704450	4.507008	-22.437029	-6.278903	4.727341	-23.224689	-7.344032	5.481796	-23.894688	-7.034717	4.693835	-22.818781	-6.633103	3.594277	-21.616859	-8.059088	4.821163
94	-21.119728	-4.680544	6.849259	-20.223503	-5.251239	5.096228	-20.467381	-4.429545	5.614692	-18.929228	-4.859550	5.621951	-19.262598	-4.568736	6.387813	-21.639160	-5.412881	4.959773	-20.040844	-3.886673	6.187182	-19.726553	-3.964709	7.477408	-20.036177	-2.707195	7.261564	-22.621170	-6.157047	3.846262	-23.393934	-7.625851	4.558952	-22.147375	-4.914710	5.745167	-17.159571	-4.442853	5.669205	-17.449385	-3.375793	6.769157	-21.573885	-5.212050	5.720668	-20.802279	-6.602553	5.429048	-20.477026	-5.994822	4.908514	-21.134130	-5.550008	5.262657	-21.920492	-6.513345	5.823409	-22.748657	-6.226019	5.260464	-21.629566	-5.994484	4.082247	-20.485725	-7.387804	5.302049
95	-19.704794	-3.905657	7.254493	-18.867558	-4.550052	5.404774	-19.113007	-3.606453	6.021044	-17.518608	-4.118825	5.918993	-17.814468	-3.728194	6.737167	-20.244884	-4.597527	5.276688	-18.593279	-3.041724	6.519674	-18.440727	-3.110565	7.684069	-18.635565	-1.862101	7.413285	-21.318295	-5.474701	4.216889	-22.247955	-6.856088	5.023582	-20.756256	-4.137319	6.033895	-15.741563	-3.705645	5.955236	-16.023275	-2.712241	6.991448	-20.197041	-4.448742	6.105594	-19.507696	-5.769621	5.857747	-19.147808	-5.279797	5.253466	-19.782284	-4.814484	5.776769	-20.559505	-5.617150	6.113091	-21.505672	-5.355199	5.829630	-20.351761	-5.334114	4.546288	-19.282621	-6.680862	5.778682
96	-18.266758	-3.167868	7.543363	-17.486525	-3.897193	5.667837	-17.736874	-2.813947	6.380725	-16.101215	-3.442028	6.159387	-16.348623	-2.951066	7.024877	-18.806824	-3.775449	5.529527	-17.135416	-2.261351	6.776273	-17.160124	-2.293025	7.751112	-17.197750	-1.096350	7.467175	-19.956457	-4.774393	4.560800	-21.020790	-6.062150	5.411892	-19.333582	-3.408316	6.246556	-14.337626	-3.021101	6.149420	-14.601997	-2.155838	7.129685	-18.766710	-3.707012	6.441156	-18.161617	-4.958026	6.243009	-17.788633	-4.588138	5.535066	-18.400877	-4.102437	6.253076	-19.165813	-4.689762	6.349568	-20.190935	-4.440479	6.380775	-19.012285	-4.666502	4.961971	-18.018948	-5.959600	6.238815
97	-16.829933	-2.502385	7.711831	-16.097639	-3.316686	5.869730	-16.353510	-2.084369	6.677819	-14.686540	-2.857429	6.325613	-14.884846	-2.270083	7.248415	-17.347603	-2.979232	5.720038	-15.678451	-1.579476	6.950252	-15.891461	-1.543781	7.684067	-15.737495	-0.437132	7.434285	-18.555012	-4.082115	4.868550	-19.733604	-5.267240	5.692702	-17.901203	-2.753675	6.376084	-12.947287	-2.424426	6.262733	-13.197218	-1.727062	7.176629	-17.306080	-3.018682	6.717686	-16.783964	-4.204498	6.569565	-16.415081	-3.950640	5.753537	-17.005962	-3.445185	6.676872	-17.758389	-3.770819	6.536060	-18.828720	-3.509294	6.892744	-17.635511	-4.011731	5.311274	-16.707146	-5.249352	6.670482
98	-15.412395	-1.937478	7.759497	-14.712340	-2.828947	5.998388	-14.973023	-1.447627	6.899930	-13.278174	-2.389597	6.407159	-13.437554	-1.708989	7.408931	-15.885629	-2.244257	5.855787	-14.228198	-1.023963	7.039229	-14.636110	-0.891460	7.497087	-14.266946	0.095199	7.328412	-17.133413	-3.426938	5.133109	-18.403748	-4.503144	5.852911	-16.473949	-2.197294	6.421546	-11.565998	-1.946052	6.307920	-11.817028	-1.438232	7.135046	-15.837375	-2.413999	6.928631	-15.393741	-3.542606	6.825128	-15.038451	-3.395037	5.911508	-15.609384	-2.872795	7.036148	-16.350363	-2.899364	6.676501	-17.439939	-2.595425	7.346321	-16.241714	-3.395087	5.586645	-15.360858	-4.577358	7.062303
99	-14.023523	-1.493652	7.692302	-13.336505	-2.450706	6.048953	-13.599532	-0.929211	7.038400	-11.875627	-2.058628	6.404768	-12.014547	-1.282002	7.509366	-14.433307	-1.602503	5.944677	-12.785395	-0.614003	7.045432	-13.392180	-0.358346	7.210665	-12.795878	0.488797	7.165605	-15.710395	-2.837075	5.349607	-17.044333	-3.804025	5.898854	-15.057553	-1.758759	6.386572	-10.190325	-1.607481	6.295724	-10.466178	-1.293266	7.021725	-14.379121	-1.917346	7.071501	-14.008993	-2.997368	7.002318	-13.666544	-2.942090	6.010389	-14.219187	-2.411407	7.322457	-14.949373	-2.110775	6.773243	-16.040522	-1.734488	7.726023	-14.846509	-2.844598	5.789083	-13.994023	-3.970229	7.403898
100	-12.664655	-1.184016	7.526441	-11.972349	-2.194771	6.027681	-12.231314	-0.549530	7.090420	-10.476847	-1.877953	6.330036	-10.618163	-0.994928	7.554410	-12.996108	-1.079007	5.994914	-11.347667	-0.359974	6.978243	-12.156897	0.039937	6.851178	-11.332731	0.740128	6.965185	-14.301266	-2.336699	5.514831	-15.665875	-3.197277	5.850092	-13.649487	-1.453511	6.279952	-8.820565	-1.419806	6.237748	-9.147105	-1.287786	6.867100	-12.944101	-1.544948	7.150185	-12.643326	-2.584105	7.100397	-12.304866	-2.603740	6.051353	-12.839511	-2.081474	7.531713	-13.558514	-1.435504	6.826443	-14.639994	-0.960711	8.019361	-13.460735	-2.386722	5.923226	-12.620551	-3.451770	7.687645
101	-11.332079	-1.014314	7.289273	-10.620928	-2.067882	5.952323	-10.864031	-0.322507	7.062822	-9.081388	-1.852005	6.203428	-9.247659	-0.847065	7.552519	-11.573479	-0.691982	6.018665	-9.911394	-0.263631	6.855879	-10.928136	0.293792	6.449953	-9.885165	0.853446	6.750197	-12.915877	-1.943491	5.626861	-14.277381	-2.699631	5.732654	-12.242630	-1.293810	6.116233	-7.461853	-1.381549	6.149038	-7.860479	-1.410665	6.708626	-11.538386	-1.305236	7.175268	-11.302677	-2.311124	7.126934	-10.956969	-2.384500	6.039761	-11.469882	-1.896333	7.664408	-12.177184	-0.898633	6.837985	-13.241564	-0.304451	8.216934	-12.090796	-2.040984	5.994167	-11.253180	-3.041039	7.911045
